0;389386266
1;489385523
2;589384783
3;689384042
4;789383303
5;989381826
6;1089381088
7;1189380353
8;1289379617
9;1389378883
10;1489378148
11;1589377413
12;1689376678
13;1789375937
14;1889375200
15;1989374461
16;2089373722
17;2189372986
18;2289372249
19;2389371514
20;2489370778
21;2589370045
22;2689369311
23;2789368579
24;2889367849
25;2989367111
26;3089366376
27;3189365641
28;3289364909
29;3389364175
30;3489363445
31;3589362714
32;3689361983
33;3789361256
34;3889360527
35;3989359801
36;4089359073
37;4189358345
38;4289357619
39;94389588
40;194388852
41;294388120
42;394387385
43;494386653
44;594385919
45;694385186
46;794384454
47;894383722
48;994382992
49;1094382260
50;1194381531
51;1294380800
52;1394380072
53;1494379340
54;1594378606
55;1694377870
56;1794377136
57;1894376402
58;1994375668
59;2094374937
60;2194374205
61;2294373476
62;2394372746
63;2494372019
64;2594371290
65;2694370565
66;2794369836
67;2894369104
68;2994368371
69;3094367639
70;3194366910
71;3294366179
72;3394365451
73;3494364721
74;3594363993
75;3694363267
76;3794362540
77;3894361817
78;3902991811
79;3994361091
80;4018888613
81;4094360363
82;4194359632
83;4294358900
84;99390875
85;199390144
86;299389417
87;399388689
88;447721237
89;499387963
90;599387236
91;699386510
92;799385786
93;899385061
94;999384339
95;1099383608
96;1199382878
97;1299382151
98;1399381423
99;1499380695
100;1599379971
101;1699379246
102;1799378525
103;1899377801
104;1999377077
105;2099376356
106;2199375634
107;2299374909
108;2399374182
109;2499373455
110;2599372729
111;2699372002
112;2799371275
113;2899370550
114;2999369823
115;3099369097
116;3199368373
117;3299367648
118;3399366928
119;3499366207
120;3599365480
121;3699364752
122;3799364023
123;3899363295
124;3999362566
125;4099361839
126;4199361111
127;4393087
128;104392362
129;204391636
130;304390912
131;404390186
132;504389462
133;604388734
134;704388001
135;804387271
136;904386540
137;1004385812
138;1104385082
139;1204384354
140;1304383625
141;1404382897
142;1504382171
143;1604381444
144;1704380720
145;1804379993
146;1904379261
147;2004378529
148;2104377796
149;2204377065
150;2304376332
151;2404375601
152;2504374872
153;2604374140
154;2704373409
155;2804372680
156;2904371950
157;3004371222
158;3104370492
159;3204369763
160;3304369035
161;3404368300
162;3504367565
163;3604366828
164;3704366094
165;3804365358
166;3904364622
167;4004363889
168;4104363154
169;4204362422
170;9394392
171;109393659
172;209392929
173;309392197
174;409391467
175;509390733
176;609389995
177;709389260
178;809388523
179;909387789
180;1009387052
181;1109386316
182;1209385583
183;1309384849
184;1409384115
185;1509383384
186;1609382651
187;1709381921
188;1809381189
189;1909380457
190;2009379720
191;2109378982
192;2209378245
193;2309377511
194;2409376775
195;2509376039
196;2609375306
197;2709374571
198;2809373836
199;2909373104
200;3009372370
201;3109371637
202;3209370905
203;3309370173
204;3409369434
205;3509368698
206;3609367959
207;3709367221
208;3809366486
209;3909365748
210;4009365011
211;4109364275
212;4209363538
213;14395505
214;114394771
215;214394035
216;314393298
217;414392557
218;514391815
219;614391074
220;714390335
221;814389594
222;914388854
223;1014388116
224;1114387376
225;1214386638
226;1314385902
227;1414385164
228;1514384427
229;1614383693
230;1714382954
231;1814382211
232;1914381471
233;2014380730
234;2114379992
235;2214379254
236;2314378515
237;2414377779
238;2514377042
239;2614376305
240;2714375571
241;2814374835
242;2914374102
243;3014373367
244;3114372627
245;3214371888
246;3314371147
247;3414370407
248;3514369669
249;3614368931
250;3714368193
251;3814367458
252;3914366722
253;4014365987
254;4114365254
255;4214364521
256;19396492
257;119395762
258;219395029
259;319394289
260;419393552
261;519392814
262;619392076
263;719391338
264;819390602
265;919389864
266;1019389128
267;1119388393
268;1219387657
269;1319386922
270;1419386189
271;1519385454
272;1619384719
273;1719383980
274;1819383242
275;1919382502
276;2019381764
277;2119381029
278;2219380292
279;2319379555
280;2419378818
281;2519378083
282;2619377347
283;2719376611
284;2819375877
285;2919375142
286;3019374399
287;3119373658
288;3219372919
289;3319372179
290;3419371438
291;3519370698
292;3619369961
293;3719369222
294;3819368484
295;3919367747
296;4019367013
297;4119366278
298;4219365541
299;24397503
300;124396760
301;224396021
