0;184302183
1;284301456
2;384300731
3;484300007
4;504098362
5;584299284
6;639117152
7;684298561
8;784297836
9;884297115
10;984296391
11;1084295662
12;1184294933
13;1284294206
14;1356901045
15;1384293479
16;1484292753
17;1584292026
18;1684291302
19;1784290578
20;1884289856
21;1984289134
22;2084288413
23;2184287689
24;2284286961
25;2384286234
26;2484285508
27;2584284783
28;2684284058
29;2784283335
30;2884282612
31;2984281889
32;3084281167
33;3184280443
34;3284279723
35;3384279003
36;3484278283
37;3584277564
38;3684276839
39;3784276114
40;3884275386
41;3984274660
42;4084273936
43;4184273212
44;4284272488
45;89304468
46;189303746
47;289303025
48;389302304
49;489301584
50;589300863
51;689300144
52;789299427
53;889298701
54;989297978
55;1089297255
56;1189296530
57;1289295809
58;1389295088
59;1489294367
60;1589293647
61;1689292928
62;1789292207
63;1889291489
64;1989290771
65;2089290055
66;2189289331
67;2289288608
68;2389287883
69;2489287161
70;2589286440
71;2689285720
72;2789284999
73;2889284279
74;2989283558
75;3089282839
76;3189282121
77;3289281404
78;3389280687
79;3489279961
80;3589279237
81;3689278515
82;3789277791
83;3889277069
84;3989276349
85;4089275628
86;4189274907
87;4289274188
88;94306173
89;194305455
90;294304736
91;394304019
92;494303302
93;594302578
94;694301853
95;794301130
96;894300409
97;994299685
98;1094298964
99;1194298243
100;1294297523
101;1394296803
102;1494296082
103;1594295364
104;1694294646
105;1794293926
106;1894293204
107;1994292480
108;2094291759
109;2194291039
110;2294290319
111;2394289596
112;2494288877
113;2594288157
114;2694287439
115;2794286720
116;2894286005
117;2994285288
118;3094284572
119;3194283851
120;3294283126
121;3394282403
122;3494281681
123;3594280958
124;3694280234
125;3794279513
126;3894278792
127;3994278072
128;4094277351
129;4194276633
130;4294275915
131;99307904
132;199307189
133;299306470
134;399305749
135;499305029
136;599304311
137;699303590
138;799302872
139;899302157
140;999301441
141;1099300723
142;1199300010
143;1299299297
144;1399298583
145;1499297868
146;1599297151
147;1699296430
148;1799295708
149;1899294989
150;1999294270
151;2099293552
152;2199292833
153;2299292116
154;2399291400
155;2499290683
156;2599289969
157;2699289255
158;2799288541
159;2899287829
160;2999287118
161;3099286404
162;3199285686
163;3299284970
164;3399284252
165;3499283537
166;3599282820
167;3699282106
168;3799281393
169;3899280678
170;3999279966
171;4099279254
172;4199278541
173;4310536
174;104309827
175;204309112
176;304308399
177;404307685
178;504306974
179;604306260
180;704305549
181;804304840
182;904304129
183;1004303422
184;1104302714
185;1204302005
186;1304301299
187;1404300593
188;1504299880
189;1604299169
190;1704298460
191;1804297751
192;1904297041
193;2004296333
194;2104295627
195;2204294918
196;2304294213
197;2404293509
198;2504292804
199;2604292103
200;2704291403
201;2804290692
202;2904289984
203;3004289276
204;3104288567
205;3204287860
206;3304287154
207;3404286446
208;3504285741
209;3604285037
210;3704284332
211;3804283629
212;3904282928
213;4004282226
214;4104281526
215;4204280826
216;9312824
217;109312117
218;209311413
219;309310708
220;409310002
221;509309298
222;609308595
223;709307890
224;809307188
225;909306487
226;1009305786
227;1109305084
228;1209304386
229;1309303687
230;1409302980
231;1509302275
232;1609301570
233;1709300864
234;1809300161
235;1909299457
236;2009298756
237;2109298055
238;2209297357
